#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 3.5, seed = 21.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0054168787655544115 0.0 0.0 0.0
0.10208477509822655 0.0 0.0 0.0
0.20013729461431118 0.0 0.0 0.0
0.30022976244690613 0.0 0.0 0.0
0.4001830245043554 0.0 0.0 0.0
0.5001286193359409 0.0 0.0 0.0
0.6030690221627757 0.024875621890547265 0.0 2.0
0.7092135409968441 0.05223880597014922 0.0 2.0
0.8003259905349818 0.1393034825870648 0.0 2.0
0.9040826872790679 0.23383084577114432 0.0 2.0
1.0054168787655544 0.34079601990049746 0.0 2.0
1.1020847750982266 0.4402985074626863 0.0 2.0
1.2001372946143112 0.5621890547263685 0.0 2.0
1.3002297624469061 0.6592039800995028 0.0 2.0
1.4001830245043554 0.7412935323383082 0.0 2.0
1.5001286193359409 0.850746268656716 0.0 2.0
1.6030690221627757 0.9378109452736317 0.0 2.0
1.709213540996844 1.0124378109452736 0.0 2.0
1.8003259905349818 1.04228855721393 0.0 2.0
1.904082687279068 1.0398009950248757 0.0 2.0
2.0054168787655544 1.024875621890547 1.0 2.0
2.1020847750982266 1.007462686567164 1.0 2.0
2.2001372946143114 1.0 1.0 1.0
2.3002297624469064 1.0 1.0 1.0
2.400183024504355 1.0 1.0 1.0
2.500128619335941 1.0 1.0 1.0
2.6030690221627757 1.0 1.0 1.0
2.709213540996844 1.0 1.0 1.0
2.800325990534982 1.0 1.0 1.0
2.904082687279068 1.0 1.0 1.0
3.0054168787655544 1.0 1.0 1.0
3.1020847750982266 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
