#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 1.5, seed = 20.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.003042634521601917 0.0 0.0 0.0
0.10037465933634149 0.0024875621890547085 0.0 1.0
0.20167389995595664 0.0024875621890547085 0.0 1.0
0.3021227760699512 0.004975124378109467 0.0 1.0
0.40012347408489535 0.007462686567164189 0.0 1.0
0.5000830498671713 0.007462686567164189 0.0 1.0
0.6041955593489583 0.007462686567164189 0.0 1.0
0.7026708544158722 0.009950248756218904 0.0 1.0
0.800416556542763 0.009950248756218904 0.0 1.0
0.900106311889898 0.009950248756218904 0.0 1.0
1.003042634521602 0.017412935323383116 0.0 2.0
1.1003746593363415 0.02487562189054718 0.0 2.0
1.2016738999559566 0.03233830845771153 0.0 2.0
1.3021227760699512 0.044776119402985065 0.0 2.0
1.4001234740848953 0.054726368159204127 0.0 2.0
1.5000830498671713 0.08208955223880617 0.0 2.0
1.6041955593489583 0.09203980099502498 0.0 2.0
1.7026708544158722 0.11691542288557194 0.0 2.0
1.800416556542763 0.14179104477611912 0.0 2.0
1.900106311889898 0.16169154228855726 0.0 2.0
2.003042634521602 0.19651741293532332 0.0 2.0
2.1003746593363415 0.2089552238805969 0.0 2.0
2.2016738999559564 0.25124378109452783 0.0 2.0
2.302122776069951 0.27860696517412925 0.0 2.0
2.4001234740848956 0.32089552238805946 0.0 2.0
2.5000830498671713 0.34079601990049724 0.0 2.0
2.604195559348958 0.41542288557213913 0.0 2.0
2.702670854415872 0.48009950248756234 0.0 2.0
2.8004165565427632 0.5323383084577114 0.0 2.0
2.900106311889898 0.5796019900497513 0.0 2.0
3.003042634521602 0.6492537313432838 0.0 2.0
3.1003746593363415 0.68407960199005 0.0 2.0
3.2016738999559564 0.7313432835820896 0.0 2.0
3.302122776069951 0.7736318407960202 0.0 2.0
3.4001234740848956 0.8557213930348258 0.0 2.0
3.5000830498671713 0.9129353233830844 0.0 2.0
3.604195559348958 0.9527363184079595 0.0 2.0
3.702670854415872 0.9751243781094532 0.0 2.0
3.8004165565427632 1.0 0.0 2.0
3.900106311889898 1.0124378109452745 0.0 2.0
4.003042634521602 1.0124378109452743 0.0 2.0
4.1003746593363415 1.0174129353233838 0.0 2.0
4.201673899955956 1.0323383084577118 0.0 2.0
4.302122776069951 1.0373134328358207 0.0 2.0
4.400123474084896 1.0298507462686564 0.0 2.0
4.500083049867172 1.0323383084577111 0.0 2.0
4.604195559348958 1.024875621890547 0.0 2.0
4.702670854415873 1.017412935323383 0.0 2.0
4.800416556542763 1.0199004975124375 0.0 2.0
4.900106311889898 1.024875621890547 1.0 2.0
5.003042634521602 1.0199004975124377 1.0 2.0
5.1003746593363415 1.017412935323383 1.0 2.0
5.201673899955956 1.017412935323383 1.0 2.0
5.302122776069951 1.017412935323383 1.0 2.0
5.400123474084896 1.0099502487562189 1.0 2.0
5.500083049867172 1.007462686567164 1.0 2.0
5.604195559348958 1.007462686567164 1.0 2.0
5.702670854415873 1.0024875621890548 1.0 2.0
5.800416556542763 1.0024875621890548 1.0 2.0
5.900106311889898 1.0024875621890548 1.0 2.0
6.003042634521602 1.0 1.0 1.0
6.1003746593363415 1.0 1.0 1.0
6.201673899955956 1.0 1.0 1.0
6.302122776069951 1.0 1.0 1.0
6.400123474084896 1.0 1.0 1.0
6.500083049867172 1.0 1.0 1.0
6.604195559348958 1.0 1.0 1.0
6.702670854415873 1.0 1.0 1.0
6.800416556542763 1.0 1.0 1.0
6.900106311889898 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:26+0000 #
#####################################################################
