#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 1.5, seed = 21.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0054168787655544115 0.0 0.0 0.0
0.10208477509822655 0.0 0.0 0.0
0.20013729461431118 0.0 0.0 0.0
0.30022976244690613 0.0 0.0 0.0
0.4001830245043554 0.0 0.0 0.0
0.5001286193359409 0.0 0.0 0.0
0.6030690221627757 0.007462686567164161 0.0 2.0
0.7092135409968441 0.0124378109452735 0.0 2.0
0.8003259905349818 0.017412935323382984 0.0 2.0
0.9040826872790679 0.017412935323382984 0.0 2.0
1.0054168787655544 0.02238805970149243 0.0 2.0
1.1020847750982266 0.02736318407960215 0.0 2.0
1.2001372946143112 0.03731343283582095 0.0 2.0
1.3002297624469061 0.03731343283582095 0.0 2.0
1.4001830245043554 0.047263681592039614 0.0 2.0
1.5001286193359409 0.05970149253731367 0.0 2.0
1.6030690221627757 0.08457711442786076 0.0 2.0
1.709213540996844 0.09452736318407935 0.0 2.0
1.8003259905349818 0.11940298507462692 0.0 2.0
1.904082687279068 0.14925373134328407 0.0 2.0
2.0054168787655544 0.16417910447761225 0.0 2.0
2.1020847750982266 0.18656716417910413 0.0 2.0
2.2001372946143114 0.22139303482587103 0.0 2.0
2.3002297624469064 0.24626865671641818 0.0 2.0
2.400183024504355 0.266169154228856 0.0 2.0
2.500128619335941 0.31094527363184066 0.0 2.0
2.6030690221627757 0.3656716417910444 0.0 2.0
2.709213540996844 0.4104477611940304 0.0 2.0
2.800325990534982 0.46517412935323393 0.0 2.0
2.904082687279068 0.5124378109452742 0.0 2.0
3.0054168787655544 0.5796019900497507 0.0 2.0
3.1020847750982266 0.6393034825870643 0.0 2.0
3.2001372946143114 0.7164179104477619 0.0 2.0
3.3002297624469064 0.7686567164179109 0.0 2.0
3.400183024504355 0.8283582089552245 0.0 2.0
3.500128619335941 0.9104477611940308 0.0 2.0
3.6030690221627757 0.9626865671641797 0.0 2.0
3.709213540996844 1.0024875621890559 0.0 2.0
3.800325990534982 1.05223880597015 0.0 2.0
3.904082687279068 1.0970149253731356 0.0 2.0
4.005416878765555 1.1318407960199 0.0 2.0
4.102084775098227 1.149253731343283 0.0 2.0
4.200137294614311 1.186567164179105 0.0 2.0
4.300229762446906 1.223880597014925 0.0 2.0
4.400183024504355 1.2388059701492549 0.0 2.0
4.500128619335941 1.2462686567164187 0.0 2.0
4.603069022162776 1.2462686567164187 0.0 2.0
4.709213540996844 1.2686567164179112 0.0 2.0
4.800325990534982 1.2736318407960188 0.0 2.0
4.904082687279068 1.2686567164179106 0.0 2.0
5.005416878765555 1.2512437810945278 0.0 2.0
5.102084775098227 1.2388059701492533 0.0 2.0
5.200137294614311 1.2089552238805967 0.0 2.0
5.300229762446906 1.1965174129353247 0.0 2.0
5.400183024504355 1.1766169154228847 0.0 2.0
5.500128619335941 1.1417910447761188 0.0 2.0
5.603069022162776 1.1194029850746272 0.0 2.0
5.709213540996844 1.1019900497512438 1.0 2.0
5.800325990534982 1.082089552238806 1.0 2.0
5.904082687279068 1.0597014925373136 1.0 2.0
6.005416878765555 1.0497512437810943 1.0 2.0
6.102084775098227 1.0398009950248757 1.0 2.0
6.200137294614311 1.0248756218905473 1.0 2.0
6.300229762446906 1.0199004975124377 1.0 2.0
6.400183024504355 1.017412935323383 1.0 2.0
6.500128619335941 1.0149253731343282 1.0 2.0
6.603069022162776 1.0099502487562189 1.0 2.0
6.709213540996844 1.007462686567164 1.0 2.0
6.800325990534982 1.0049751243781095 1.0 2.0
6.904082687279068 1.0024875621890548 1.0 2.0
7.005416878765555 1.0 1.0 1.0
7.102084775098227 1.0 1.0 1.0
7.200137294614311 1.0 1.0 1.0
7.300229762446906 1.0 1.0 1.0
7.400183024504355 1.0 1.0 1.0
7.500128619335941 1.0 1.0 1.0
7.603069022162776 1.0 1.0 1.0
7.709213540996844 1.0 1.0 1.0
7.800325990534982 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:26+0000 #
#####################################################################
