#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 2.5, seed = 6.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0012813609560309303 0.0 0.0 0.0
0.10097690514947266 0.0 0.0 0.0
0.20138151381121738 0.0 0.0 0.0
0.3024708194009995 0.0 0.0 0.0
0.4034536251747358 0.004975124378109417 0.0 2.0
0.5004620032221583 0.029850746268656646 0.0 2.0
0.6057997550722978 0.04975124378109401 0.0 2.0
0.7002831830029583 0.05472636815920442 0.0 2.0
0.8011251692177508 0.08955223880596945 0.0 2.0
0.9016714107103045 0.11442786069651825 0.0 2.0
1.001281360956031 0.1542288557213937 0.0 2.0
1.1009769051494727 0.19651741293532335 0.0 2.0
1.2013815138112174 0.27114427860696405 0.0 2.0
1.3024708194009995 0.3457711442786062 0.0 2.0
1.4034536251747358 0.49253731343283624 0.0 2.0
1.5004620032221583 0.5995024875621877 0.0 2.0
1.6057997550722978 0.7064676616915435 0.0 2.0
1.7002831830029583 0.8109452736318405 0.0 2.0
1.8011251692177508 0.9427860696517409 0.0 2.0
1.9016714107103045 1.0472636815920402 0.0 2.0
2.001281360956031 1.1616915422885572 0.0 2.0
2.100976905149473 1.2611940298507462 0.0 2.0
2.201381513811217 1.308457711442786 0.0 2.0
2.3024708194009995 1.3507462686567162 0.0 2.0
2.403453625174736 1.3557213930348255 0.0 2.0
2.5004620032221583 1.355721393034825 0.0 2.0
2.6057997550722978 1.3333333333333337 0.0 2.0
2.7002831830029583 1.3134328358208964 0.0 2.0
2.801125169217751 1.276119402985075 0.0 2.0
2.9016714107103043 1.2338308457711438 0.0 2.0
3.001281360956031 1.1791044776119406 0.0 2.0
3.100976905149473 1.1293532338308465 0.0 2.0
3.201381513811217 1.0945273631840804 0.0 2.0
3.3024708194009995 1.064676616915423 1.0 2.0
3.403453625174736 1.0422885572139302 1.0 2.0
3.5004620032221583 1.0149253731343282 1.0 2.0
3.6057997550722978 1.007462686567164 1.0 2.0
3.7002831830029583 1.007462686567164 1.0 2.0
3.801125169217751 1.0 1.0 1.0
3.9016714107103043 1.0 1.0 1.0
4.001281360956031 1.0 1.0 1.0
4.100976905149473 1.0 1.0 1.0
4.201381513811217 1.0 1.0 1.0
4.302470819401 1.0 1.0 1.0
4.403453625174736 1.0 1.0 1.0
4.500462003222158 1.0 1.0 1.0
4.605799755072297 1.0 1.0 1.0
4.700283183002958 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
