#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 10.0, range = 1.5, seed = 27.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
7.905823598768347E-4 0.0 0.0 0.0
0.10084512198226059 0.0 0.0 0.0
0.2032621157072858 0.009803921568627465 0.0 1.0
0.3020823197855125 0.009803921568627465 0.0 1.0
0.40134273955655164 0.009803921568627465 0.0 1.0
0.5159675201462073 0.009803921568627465 0.0 1.0
0.6112575370434359 0.02941176470588237 0.0 1.0
0.7058878295719013 0.039215686274509796 0.0 1.0
0.8125968107288566 0.06862745098039214 0.0 2.0
0.9011758652376587 0.06862745098039214 0.0 2.0
1.0007905823598768 0.06862745098039214 0.0 2.0
1.1008451219822606 0.09803921568627444 0.0 2.0
1.2032621157072858 0.14705882352941177 0.0 2.0
1.3020823197855125 0.19607843137254896 0.0 2.0
1.4013427395565516 0.21568627450980388 0.0 2.0
1.5159675201462073 0.303921568627451 0.0 2.0
1.6112575370434359 0.37254901960784315 0.0 2.0
1.7058878295719013 0.49019607843137253 0.0 2.0
1.8125968107288566 0.5392156862745099 0.0 2.0
1.9011758652376587 0.6274509803921571 0.0 2.0
2.000790582359877 0.715686274509804 0.0 2.0
2.1008451219822604 0.754901960784314 0.0 2.0
2.203262115707286 0.8039215686274509 0.0 2.0
2.3020823197855123 0.9117647058823527 0.0 2.0
2.4013427395565516 1.0 0.0 2.0
2.5159675201462073 1.1078431372549022 0.0 2.0
2.6112575370434357 1.147058823529412 0.0 2.0
2.7058878295719015 1.1666666666666665 0.0 2.0
2.8125968107288566 1.1666666666666667 0.0 2.0
2.9011758652376587 1.156862745098039 0.0 2.0
3.000790582359877 1.1568627450980393 0.0 2.0
3.1008451219822604 1.1764705882352942 1.0 2.0
3.203262115707286 1.156862745098039 1.0 2.0
3.3020823197855123 1.1372549019607843 1.0 2.0
3.4013427395565516 1.1176470588235294 1.0 2.0
3.5159675201462073 1.0686274509803921 1.0 2.0
3.6112575370434357 1.0588235294117647 1.0 2.0
3.7058878295719015 1.0294117647058822 1.0 2.0
3.8125968107288566 1.0294117647058822 1.0 2.0
3.9011758652376587 1.0196078431372548 1.0 2.0
4.000790582359877 1.0196078431372548 1.0 2.0
4.10084512198226 1.0098039215686274 1.0 2.0
4.203262115707286 1.0 1.0 1.0
4.302082319785512 1.0 1.0 1.0
4.401342739556552 1.0 1.0 1.0
4.515967520146207 1.0 1.0 1.0
4.611257537043436 1.0 1.0 1.0
4.7058878295719015 1.0 1.0 1.0
4.812596810728857 1.0 1.0 1.0
4.901175865237659 1.0 1.0 1.0
5.000790582359877 1.0 1.0 1.0
5.10084512198226 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
