#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 3.5, seed = 7.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0016169583478660154 0.0 0.0 0.0
0.10133490434446113 0.0 0.0 0.0
0.20292570530745202 0.0 0.0 0.0
0.30197901155882856 0.007462686567164187 0.0 1.0
0.4038521778644566 0.019900497512437776 0.0 1.0
0.5019473276056667 0.027363184079602136 0.0 1.0
0.6012602460251992 0.05721393034825903 0.0 1.0
0.7022377393144679 0.08208955223880622 0.0 1.0
0.8002525681867252 0.12437810945273657 0.0 1.0
0.9008657679762444 0.18656716417910382 0.0 2.0
1.001616958347866 0.25621890547263737 0.0 2.0
1.1013349043444611 0.3980099502487563 0.0 2.0
1.202925705307452 0.4751243781094531 0.0 2.0
1.3019790115588286 0.5597014925373129 0.0 2.0
1.4038521778644566 0.6592039800995029 0.0 2.0
1.5019473276056667 0.7686567164179101 0.0 2.0
1.6012602460251992 0.8532338308457714 0.0 2.0
1.7022377393144679 0.9154228855721391 0.0 2.0
1.8002525681867252 0.9651741293532337 0.0 2.0
1.9008657679762444 0.9900497512437811 0.0 2.0
2.0016169583478662 1.0 0.0 2.0
2.101334904344461 1.0 1.0 1.0
2.202925705307452 1.0 1.0 1.0
2.301979011558829 1.0 1.0 1.0
2.4038521778644566 1.0 1.0 1.0
2.5019473276056665 1.0 1.0 1.0
2.6012602460251992 1.0 1.0 1.0
2.7022377393144676 1.0 1.0 1.0
2.800252568186725 1.0 1.0 1.0
2.9008657679762444 1.0 1.0 1.0
3.0016169583478662 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
