#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 2.5, seed = 17.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
3.0344582538233134E-4 0.0 0.0 0.0
0.10086159302697983 0.0 0.0 0.0
0.20066797647605084 0.0 0.0 0.0
0.3048298757525896 0.0 0.0 0.0
0.4033490987114683 0.0 0.0 0.0
0.5021013845986748 0.014925373134328365 0.0 2.0
0.6018317755527358 0.014925373134328365 0.0 2.0
0.7009144505348133 0.03482587064676605 0.0 2.0
0.8007520892605755 0.05970149253731344 0.0 2.0
0.9019220702394386 0.0820895522388062 0.0 2.0
1.0003034458253823 0.11194029850746254 0.0 2.0
1.1008615930269798 0.17412935323383116 0.0 2.0
1.2006679764760508 0.22885572139303578 0.0 2.0
1.3048298757525896 0.30348258706467596 0.0 2.0
1.4033490987114683 0.39303482587064553 0.0 2.0
1.5021013845986748 0.5174129353233833 0.0 2.0
1.6018317755527358 0.6492537313432843 0.0 2.0
1.7009144505348133 0.7587064676616909 0.0 2.0
1.8007520892605755 0.8805970149253742 0.0 2.0
1.9019220702394386 0.9900497512437794 0.0 2.0
2.0003034458253826 1.0572139303482588 0.0 2.0
2.1008615930269796 1.1194029850746257 0.0 2.0
2.200667976476051 1.156716417910449 0.0 2.0
2.3048298757525894 1.1890547263681577 0.0 2.0
2.4033490987114683 1.181592039800994 0.0 2.0
2.502101384598675 1.1567164179104477 0.0 2.0
2.6018317755527356 1.1293532338308463 0.0 2.0
2.700914450534813 1.0995024875621886 0.0 2.0
2.8007520892605755 1.0646766169154231 0.0 2.0
2.9019220702394386 1.0348258706467663 1.0 2.0
3.0003034458253826 1.0199004975124377 1.0 2.0
3.1008615930269796 1.0049751243781095 1.0 2.0
3.200667976476051 1.0 1.0 1.0
3.3048298757525894 1.0 1.0 1.0
3.4033490987114683 1.0 1.0 1.0
3.502101384598675 1.0 1.0 1.0
3.6018317755527356 1.0 1.0 1.0
3.700914450534813 1.0 1.0 1.0
3.8007520892605755 1.0 1.0 1.0
3.9019220702394386 1.0 1.0 1.0
4.0003034458253826 1.0 1.0 1.0
4.10086159302698 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
