#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 2.5, seed = 28.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0010628368833234259 0.0 0.0 0.0
0.10066948601524883 0.0 0.0 0.0
0.20070042846436276 0.0 0.0 0.0
0.3029601274899645 0.0 0.0 0.0
0.4010343389630011 0.009950248756218836 0.0 2.0
0.5031937105473214 0.009950248756218836 0.0 2.0
0.6024991452744857 0.014925373134328323 0.0 2.0
0.7002083814555815 0.039800995024875385 0.0 2.0
0.804220817744338 0.05970149253731369 0.0 2.0
0.9003277925014093 0.08955223880597005 0.0 2.0
1.0010628368833234 0.13930348258706493 0.0 2.0
1.1006694860152488 0.21393034825870627 0.0 2.0
1.2007004284643628 0.3432835820895516 0.0 2.0
1.3029601274899645 0.460199004975125 0.0 2.0
1.4010343389630011 0.5373134328358201 0.0 2.0
1.5031937105473214 0.6592039800995012 0.0 2.0
1.6024991452744857 0.776119402985075 0.0 2.0
1.7002083814555815 0.8631840796019886 0.0 2.0
1.804220817744338 0.9552238805970136 0.0 2.0
1.9003277925014093 1.0323383084577122 0.0 2.0
2.0010628368833236 1.1094527363184072 0.0 2.0
2.100669486015249 1.1417910447761188 0.0 2.0
2.200700428464363 1.1492537313432845 0.0 2.0
2.3029601274899645 1.1318407960199 0.0 2.0
2.401034338963001 1.1318407960199 0.0 2.0
2.5031937105473214 1.1094527363184084 0.0 2.0
2.6024991452744857 1.0970149253731343 1.0 2.0
2.7002083814555817 1.0696517412935327 1.0 2.0
2.804220817744338 1.0522388059701497 1.0 2.0
2.9003277925014093 1.0422885572139302 1.0 2.0
3.0010628368833236 1.024875621890547 1.0 2.0
3.100669486015249 1.017412935323383 1.0 2.0
3.200700428464363 1.0099502487562189 1.0 2.0
3.3029601274899645 1.007462686567164 1.0 2.0
3.401034338963001 1.0024875621890548 1.0 2.0
3.5031937105473214 1.0024875621890548 1.0 2.0
3.6024991452744857 1.0 1.0 1.0
3.7002083814555817 1.0 1.0 1.0
3.804220817744338 1.0 1.0 1.0
3.9003277925014093 1.0 1.0 1.0
4.001062836883324 1.0 1.0 1.0
4.100669486015249 1.0 1.0 1.0
4.200700428464363 1.0 1.0 1.0
4.302960127489964 1.0 1.0 1.0
4.401034338963001 1.0 1.0 1.0
4.503193710547322 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:26+0000 #
#####################################################################
