#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 10.0, range = 1.5, seed = 3.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.0016359619213666132 0.0 0.0 0.0
0.10074075644629743 0.009803921568627465 0.0 1.0
0.20682982042257803 0.02941176470588237 0.0 1.0
0.30262600741527734 0.04901960784313728 0.0 1.0
0.40706079314674914 0.05882352941176478 0.0 1.0
0.5152375637293671 0.07843137254901958 0.0 2.0
0.6014017445722171 0.08823529411764702 0.0 2.0
0.7340861447990394 0.08823529411764702 0.0 2.0
0.8010303553665545 0.11764705882352941 0.0 2.0
0.9147050731073998 0.1372549019607843 0.0 2.0
1.0016359619213666 0.16666666666666666 0.0 2.0
1.1007407564462974 0.23529411764705885 0.0 2.0
1.206829820422578 0.25490196078431376 0.0 2.0
1.3026260074152773 0.2745098039215687 0.0 2.0
1.4070607931467491 0.3333333333333334 0.0 2.0
1.5152375637293671 0.3823529411764704 0.0 2.0
1.601401744572217 0.45098039215686264 0.0 2.0
1.7340861447990394 0.5 0.0 2.0
1.8010303553665545 0.5686274509803922 0.0 2.0
1.9147050731073998 0.6666666666666667 0.0 2.0
2.001635961921367 0.7549019607843138 0.0 2.0
2.1007407564462977 0.8039215686274511 0.0 2.0
2.206829820422578 0.8823529411764705 0.0 2.0
2.3026260074152773 0.9215686274509803 0.0 2.0
2.407060793146749 0.9803921568627451 0.0 2.0
2.515237563729367 0.9803921568627451 0.0 2.0
2.6014017445722173 1.0 0.0 2.0
2.7340861447990394 1.0294117647058822 0.0 2.0
2.8010303553665548 1.0294117647058822 0.0 2.0
2.9147050731074 1.0098039215686274 0.0 2.0
3.001635961921367 1.0294117647058822 1.0 2.0
3.1007407564462977 1.0294117647058822 1.0 2.0
3.206829820422578 1.0294117647058822 1.0 2.0
3.3026260074152773 1.0294117647058822 1.0 2.0
3.407060793146749 1.0196078431372548 1.0 2.0
3.515237563729367 1.0 1.0 1.0
3.6014017445722173 1.0 1.0 1.0
3.7340861447990394 1.0 1.0 1.0
3.8010303553665548 1.0 1.0 1.0
3.9147050731074 1.0 1.0 1.0
4.001635961921367 1.0 1.0 1.0
4.100740756446298 1.0 1.0 1.0
4.206829820422578 1.0 1.0 1.0
4.302626007415277 1.0 1.0 1.0
4.40706079314675 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
