#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 20.0, range = 3.5, seed = 10.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
7.035023519421646E-4 0.0 0.0 0.0
0.10148030976811495 0.0 0.0 0.0
0.20032720831611872 0.004975124378109417 0.0 2.0
0.3023520934487216 0.01990049751243774 0.0 2.0
0.40062574704472254 0.05970149253731368 0.0 2.0
0.5059054295946084 0.14427860696517456 0.0 2.0
0.6036624974465197 0.25870646766169214 0.0 2.0
0.7046607286083413 0.41791044776119374 0.0 2.0
0.801203282502589 0.5373134328358214 0.0 2.0
0.9009106001095772 0.7363184079601991 0.0 2.0
1.0007035023519422 0.9452736318407966 0.0 2.0
1.101480309768115 1.1592039800995029 0.0 2.0
1.2003272083161187 1.3457711442786062 0.0 2.0
1.3023520934487216 1.5223880597014932 0.0 2.0
1.4006257470447225 1.6417910447761188 0.0 2.0
1.5059054295946084 1.6965174129353242 0.0 2.0
1.6036624974465197 1.6791044776119406 0.0 2.0
1.7046607286083413 1.6019900497512438 1.0 2.0
1.801203282502589 1.5422885572139307 1.0 2.0
1.9009106001095772 1.442786069651741 1.0 2.0
2.000703502351942 1.3383084577114432 1.0 2.0
2.1014803097681147 1.2363184079601992 1.0 2.0
2.2003272083161187 1.1517412935323377 1.0 2.0
2.3023520934487216 1.0721393034825875 1.0 2.0
2.4006257470447228 1.0223880597014925 1.0 2.0
2.505905429594608 1.0024875621890548 1.0 2.0
2.6036624974465195 1.0 1.0 1.0
2.7046607286083413 1.0 1.0 1.0
2.801203282502589 1.0 1.0 1.0
2.9009106001095772 1.0 1.0 1.0
3.000703502351942 1.0 1.0 1.0
3.1014803097681147 1.0 1.0 1.0
3.2003272083161187 1.0 1.0 1.0
3.3023520934487216 1.0 1.0 1.0
3.4006257470447228 1.0 1.0 1.0
3.505905429594608 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
