#####################################################################
# Alchemist log file - simulation started at: 2025-12-10T11:25+0000 #
#####################################################################
#
# grid_size = 10.0, range = 3.5, seed = 21.0
#
# The columns have the following meaning: 
# time state[mean] state[min] state[max] 
0.0 0.0 0.0 0.0
0.006049613452472791 0.0 0.0 0.0
0.10208477509822655 0.0 0.0 0.0
0.2070143759615437 0.0 0.0 0.0
0.30022976244690613 0.07843137254901959 0.0 2.0
0.4001830245043554 0.1960784313725489 0.0 2.0
0.501288994091122 0.3529411764705883 0.0 2.0
0.6138434500292334 0.5882352941176472 0.0 2.0
0.7092135409968441 0.6666666666666667 0.0 2.0
0.8024727303374724 0.9215686274509802 0.0 2.0
0.9122735919109608 1.0882352941176472 0.0 2.0
1.0060496134524728 1.2450980392156863 0.0 2.0
1.1020847750982266 1.303921568627451 0.0 2.0
1.2070143759615437 1.4705882352941178 0.0 2.0
1.3002297624469061 1.5196078431372548 0.0 2.0
1.4001830245043554 1.4803921568627452 0.0 2.0
1.501288994091122 1.4313725490196079 1.0 2.0
1.6138434500292334 1.3137254901960784 1.0 2.0
1.709213540996844 1.2745098039215685 1.0 2.0
1.8024727303374724 1.156862745098039 1.0 2.0
1.9122735919109608 1.088235294117647 1.0 2.0
2.006049613452473 1.0392156862745099 1.0 2.0
2.1020847750982266 1.0196078431372548 1.0 2.0
2.2070143759615437 1.0 1.0 1.0
2.3002297624469064 1.0 1.0 1.0
2.400183024504355 1.0 1.0 1.0
2.501288994091122 1.0 1.0 1.0
2.6138434500292336 1.0 1.0 1.0
2.709213540996844 1.0 1.0 1.0
2.802472730337472 1.0 1.0 1.0
2.912273591910961 1.0 1.0 1.0
3.006049613452473 1.0 1.0 1.0
3.1020847750982266 1.0 1.0 1.0
#####################################################################
# End of data export. Simulation finished at: 2025-12-10T11:25+0000 #
#####################################################################
